UNIQUE_ID,Latitude,Longitude,year,month,season,TEMP,DO,risk_score,DO_critical,stress_combo,flow_flag,TEMP_plus2,DO_plus2,watershed
W2913,42.19862254,-70.83275,2019.0,9.0,Fall,19.5,5.5,1,0,0,1,21.5,5.0,South Coastal
W2842,42.70281576,-72.45189591,2019.0,6.0,Summer,12.8,10.0,2,0,0,1,14.8,9.5,Connecticut
W1782,42.62058327,-72.54988746,2019.0,6.0,Summer,13.7,10.8,2,0,0,1,15.7,10.3,Connecticut
W2843,42.5098257,-72.66169041,2019.0,6.0,Summer,13.1,10.4,2,0,0,1,15.1,9.9,Connecticut
W1063,42.47836238,-72.61893594,2019.0,6.0,Summer,15.8,6.2,2,0,0,1,17.8,5.7,Connecticut
W2844,42.48176265,-72.60513286,2019.0,6.0,Summer,16.4,7.2,2,0,0,1,18.4,6.7,Connecticut
W1061,42.36655405,-72.60488814,2019.0,6.0,Summer,18.7,8.9,2,0,0,1,20.7,8.4,Connecticut
W1796,42.31899322,-72.66514075,2019.0,6.0,Summer,17.1,10.2,2,0,0,1,19.1,9.7,Connecticut
W2845,42.37683842,-72.49492563,2019.0,6.0,Summer,13.5,9.8,2,0,0,1,15.5,9.3,Connecticut
W2846,42.41550849,-72.51258326,2019.0,6.0,Summer,14.3,10.1,2,0,0,1,16.3,9.6,Connecticut
W2854,42.41118008,-72.5674643,2019.0,6.0,Summer,14.3,8.6,2,0,0,1,16.3,8.1,Connecticut
W1050,42.38639934,-72.5503928,2019.0,6.0,Summer,16.9,8.7,2,0,0,1,18.9,8.2,Connecticut
W2847,42.38339502,-72.5850062,2019.0,6.0,Summer,22.3,8.6,2,0,0,1,24.3,8.1,Connecticut
W1051,42.33278638,-72.57858317,2019.0,6.0,Summer,19.0,8.5,2,0,0,1,21.0,8.0,Connecticut
W2848,42.28071001,-72.4252915,2019.0,6.0,Summer,16.5,8.8,2,0,0,1,18.5,8.3,Connecticut
W1055,42.28189876,-72.42726497,2019.0,6.0,Summer,16.9,9.0,2,0,0,1,18.9,8.5,Connecticut
W2849,42.27820079,-72.57541581,2019.0,6.0,Summer,20.3,8.9,2,0,0,1,22.3,8.4,Connecticut
W2850,42.28230014,-72.58708557,2019.0,6.0,Summer,16.1,9.8,2,0,0,1,18.1,9.3,Connecticut
W1065,42.28349688,-72.64060074,2019.0,6.0,Summer,17.4,8.5,2,0,0,1,19.4,8.0,Connecticut
W2851,42.27748219,-72.65403879,2019.0,6.0,Summer,20.7,8.6,2,0,0,1,22.7,8.1,Connecticut
W1792,42.24704007,-72.58037808,2019.0,6.0,Summer,21.3,8.6,2,0,0,1,23.3,8.1,Connecticut
W2852,42.21396566,-72.59514866,2019.0,6.0,Summer,17.6,9.2,2,0,0,1,19.6,8.7,Connecticut
W2855,42.19157879,-72.59779736,2019.0,6.0,Summer,16.5,9.6,2,0,0,1,18.5,9.1,Connecticut
W1786,42.0941279,-72.56911519,2019.0,6.0,Summer,23.9,7.7,2,0,0,1,25.9,7.2,Connecticut
W2853,42.07465812,-72.58070026,2019.0,6.0,Summer,23.7,8.4,2,0,0,1,25.7,7.9,Connecticut
W1794,42.03629979,-72.58362237,2019.0,6.0,Summer,19.9,8.4,2,0,0,1,21.9,7.9,Connecticut
W2842,42.70281576,-72.45189591,2019.0,7.0,Summer,18.1,7.7,2,0,0,1,20.1,7.2,Connecticut
W1782,42.62058327,-72.54988746,2019.0,7.0,Summer,17.6,9.6,2,0,0,1,19.6,9.1,Connecticut
W2843,42.5098257,-72.66169041,2019.0,7.0,Summer,15.6,9.4,2,0,0,1,17.6,8.9,Connecticut
W1063,42.47836238,-72.61893594,2019.0,7.0,Summer,21.0,5.0,2,0,0,1,23.0,4.5,Connecticut
W2844,42.48176265,-72.60513286,2019.0,7.0,Summer,18.7,2.9,3,1,0,1,20.7,2.4,Connecticut
W1061,42.36655405,-72.60488814,2019.0,7.0,Summer,24.3,6.0,2,0,0,1,26.3,5.5,Connecticut
W1796,42.31899322,-72.66514075,2019.0,7.0,Summer,23.0,9.6,2,0,0,1,25.0,9.1,Connecticut
W2845,42.37683842,-72.49492563,2019.0,7.0,Summer,18.4,8.4,2,0,0,1,20.4,7.9,Connecticut
W2846,42.41550849,-72.51258326,2019.0,7.0,Summer,19.1,9.0,2,0,0,1,21.1,8.5,Connecticut
W2854,42.41118008,-72.5674643,2019.0,7.0,Summer,19.0,7.5,2,0,0,1,21.0,7.0,Connecticut
W1050,42.38639934,-72.5503928,2019.0,7.0,Summer,22.2,7.6,2,0,0,1,24.2,7.1,Connecticut
W2847,42.38339502,-72.5850062,2019.0,7.0,Summer,26.5,7.3,2,0,0,1,28.5,6.8,Connecticut
W1051,42.33278638,-72.57858317,2019.0,7.0,Summer,23.1,7.6,2,0,0,1,25.1,7.1,Connecticut
W2848,42.28071001,-72.4252915,2019.0,7.0,Summer,18.7,8.5,2,0,0,1,20.7,8.0,Connecticut
W1055,42.28189876,-72.42726497,2019.0,7.0,Summer,19.7,8.8,2,0,0,1,21.7,8.3,Connecticut
W2849,42.27820079,-72.57541581,2019.0,7.0,Summer,22.5,8.7,2,0,0,1,24.5,8.2,Connecticut
W2850,42.28230014,-72.58708557,2019.0,7.0,Summer,19.0,9.1,2,0,0,1,21.0,8.6,Connecticut
W1065,42.28349688,-72.64060074,2019.0,7.0,Summer,20.5,8.0,2,0,0,1,22.5,7.5,Connecticut
W2851,42.27748219,-72.65403879,2019.0,7.0,Summer,23.4,8.0,2,0,0,1,25.4,7.5,Connecticut
W1792,42.24704007,-72.58037808,2019.0,7.0,Summer,26.8,7.5,2,0,0,1,28.8,7.0,Connecticut
W2852,42.21396566,-72.59514866,2019.0,7.0,Summer,20.4,8.7,2,0,0,1,22.4,8.2,Connecticut
W2855,42.19157879,-72.59779736,2019.0,7.0,Summer,17.2,9.4,2,0,0,1,19.2,8.9,Connecticut
W1786,42.0941279,-72.56911519,2019.0,7.0,Summer,26.7,6.2,2,0,0,1,28.7,5.7,Connecticut
W2853,42.07465812,-72.58070026,2019.0,7.0,Summer,27.1,6.7,2,0,0,1,29.1,6.2,Connecticut
W1794,42.03629979,-72.58362237,2019.0,7.0,Summer,23.1,8.0,2,0,0,1,25.1,7.5,Connecticut
W2842,42.70281576,-72.45189591,2019.0,8.0,Summer,19.6,7.3,2,0,0,1,21.6,6.8,Connecticut
W1782,42.62058327,-72.54988746,2019.0,8.0,Summer,19.3,9.5,2,0,0,1,21.3,9.0,Connecticut
W2843,42.5098257,-72.66169041,2019.0,8.0,Summer,16.8,8.9,2,0,0,1,18.8,8.4,Connecticut
W1063,42.47836238,-72.61893594,2019.0,8.0,Summer,20.4,4.8,3,1,0,1,22.4,4.3,Connecticut
W2844,42.48176265,-72.60513286,2019.0,8.0,Summer,19.3,3.2,3,1,0,1,21.3,2.7,Connecticut
W1061,42.36655405,-72.60488814,2019.0,8.0,Summer,23.5,5.5,2,0,0,1,25.5,5.0,Connecticut
W1796,42.31899322,-72.66514075,2019.0,8.0,Summer,22.5,10.0,2,0,0,1,24.5,9.5,Connecticut
W2845,42.37683842,-72.49492563,2019.0,8.0,Summer,18.0,8.4,2,0,0,1,20.0,7.9,Connecticut
W2846,42.41550849,-72.51258326,2019.0,8.0,Summer,18.0,9.2,2,0,0,1,20.0,8.7,Connecticut
W2854,42.41118008,-72.5674643,2019.0,8.0,Summer,17.1,7.8,2,0,0,1,19.1,7.3,Connecticut
W1050,42.38639934,-72.5503928,2019.0,8.0,Summer,20.0,8.1,2,0,0,1,22.0,7.6,Connecticut
W2847,42.38339502,-72.5850062,2019.0,8.0,Summer,23.6,7.7,2,0,0,1,25.6,7.2,Connecticut
W1051,42.33278638,-72.57858317,2019.0,8.0,Summer,21.1,8.1,2,0,0,1,23.1,7.6,Connecticut
W2848,42.28071001,-72.4252915,2019.0,8.0,Summer,19.2,8.0,2,0,0,1,21.2,7.5,Connecticut
W1055,42.28189876,-72.42726497,2019.0,8.0,Summer,19.8,8.4,2,0,0,1,21.8,7.9,Connecticut
W2849,42.27820079,-72.57541581,2019.0,8.0,Summer,22.8,8.6,2,0,0,1,24.8,8.1,Connecticut
W2850,42.28230014,-72.58708557,2019.0,8.0,Summer,18.5,8.8,2,0,0,1,20.5,8.3,Connecticut
W1065,42.28349688,-72.64060074,2019.0,8.0,Summer,21.8,6.2,2,0,0,1,23.8,5.7,Connecticut
W2851,42.27748219,-72.65403879,2019.0,8.0,Summer,25.0,7.1,2,0,0,1,27.0,6.6,Connecticut
W1792,42.24704007,-72.58037808,2019.0,8.0,Summer,20.7,8.6,2,0,0,1,22.7,8.1,Connecticut
W2852,42.21396566,-72.59514866,2019.0,8.0,Summer,16.6,9.5,2,0,0,1,18.6,9.0,Connecticut
W2855,42.19157879,-72.59779736,2019.0,8.0,Summer,15.1,9.9,2,0,0,1,17.1,9.4,Connecticut
W1786,42.0941279,-72.56911519,2019.0,8.0,Summer,22.0,6.1,2,0,0,1,24.0,5.6,Connecticut
W2853,42.07465812,-72.58070026,2019.0,8.0,Summer,21.7,8.0,2,0,0,1,23.7,7.5,Connecticut
W1794,42.03629979,-72.58362237,2019.0,8.0,Summer,18.2,8.9,2,0,0,1,20.2,8.4,Connecticut
W2842,42.70281576,-72.45189591,2019.0,9.0,Fall,17.0,8.2,1,0,0,1,19.0,7.699999999999999,Connecticut
W1782,42.62058327,-72.54988746,2019.0,9.0,Fall,17.3,9.5,1,0,0,1,19.3,9.0,Connecticut
W2843,42.5098257,-72.66169041,2019.0,9.0,Fall,16.0,8.8,1,0,0,1,18.0,8.3,Connecticut
W1063,42.47836238,-72.61893594,2019.0,9.0,Fall,18.5,4.1,2,1,0,1,20.5,3.5999999999999996,Connecticut
W2844,42.48176265,-72.60513286,2019.0,9.0,Fall,18.3,2.8,2,1,0,1,20.3,2.3,Connecticut
W1061,42.36655405,-72.60488814,2019.0,9.0,Fall,21.0,5.9,1,0,0,1,23.0,5.4,Connecticut
W1796,42.31899322,-72.66514075,2019.0,9.0,Fall,20.0,9.9,1,0,0,1,22.0,9.4,Connecticut
W2845,42.37683842,-72.49492563,2019.0,9.0,Fall,16.2,8.9,1,0,0,1,18.2,8.4,Connecticut
W2846,42.41550849,-72.51258326,2019.0,9.0,Fall,16.4,9.6,1,0,0,1,18.4,9.1,Connecticut
W2854,42.41118008,-72.5674643,2019.0,9.0,Fall,16.1,8.1,1,0,0,1,18.1,7.6,Connecticut
W1050,42.38639934,-72.5503928,2019.0,9.0,Fall,17.9,8.2,1,0,0,1,19.9,7.699999999999999,Connecticut
W2847,42.38339502,-72.5850062,2019.0,9.0,Fall,20.7,8.7,1,0,0,1,22.7,8.2,Connecticut
W1051,42.33278638,-72.57858317,2019.0,9.0,Fall,18.8,9.3,1,0,0,1,20.8,8.8,Connecticut
W2848,42.28071001,-72.4252915,2019.0,9.0,Fall,14.1,9.6,1,0,0,1,16.1,9.1,Connecticut
W1055,42.28189876,-72.42726497,2019.0,9.0,Fall,16.4,9.4,1,0,0,1,18.4,8.9,Connecticut
W2849,42.27820079,-72.57541581,2019.0,9.0,Fall,16.8,9.8,1,0,0,1,18.8,9.3,Connecticut
W2850,42.28230014,-72.58708557,2019.0,9.0,Fall,13.4,10.7,1,0,0,1,15.4,10.2,Connecticut
W1065,42.28349688,-72.64060074,2019.0,9.0,Fall,15.8,7.9,1,0,0,1,17.8,7.4,Connecticut
W2851,42.27748219,-72.65403879,2019.0,9.0,Fall,18.6,7.8,1,0,0,1,20.6,7.3,Connecticut
W1792,42.24704007,-72.58037808,2019.0,9.0,Fall,17.1,8.7,1,0,0,1,19.1,8.2,Connecticut
W2852,42.21396566,-72.59514866,2019.0,9.0,Fall,14.2,10.0,1,0,0,1,16.2,9.5,Connecticut
W2855,42.19157879,-72.59779736,2019.0,9.0,Fall,13.2,10.3,1,0,0,1,15.2,9.8,Connecticut
W1786,42.0941279,-72.56911519,2019.0,9.0,Fall,19.1,8.0,1,0,0,1,21.1,7.5,Connecticut
W2853,42.07465812,-72.58070026,2019.0,9.0,Fall,19.3,9.0,1,0,0,1,21.3,8.5,Connecticut
W1794,42.03629979,-72.58362237,2019.0,9.0,Fall,16.7,9.7,1,0,0,1,18.7,9.2,Connecticut
W0816,41.81989559,-71.02717559,2019.0,6.0,Summer,18.1,0.7,3,1,0,1,20.1,0.19999999999999996,Taunton
W2838,41.83523239,-71.13593516,2019.0,6.0,Summer,17.9,8.3,2,0,0,1,19.9,7.800000000000001,Taunton
W1508,41.88590512,-71.13411655,2019.0,6.0,Summer,20.0,7.8,2,0,0,1,22.0,7.3,Taunton
W2372,41.90037801,-71.09399859,2019.0,6.0,Summer,20.2,8.3,2,0,0,1,22.2,7.800000000000001,Taunton
W0821,41.93332037,-71.15426672,2019.0,6.0,Summer,20.2,7.2,2,0,0,1,22.2,6.7,Taunton
W2835,41.946818,-71.16067131,2019.0,6.0,Summer,20.6,7.6,2,0,0,1,22.6,7.1,Taunton
W0858,41.9471012,-71.1769499,2019.0,6.0,Summer,20.3,8.1,2,0,0,1,22.3,7.6,Taunton
W2894,41.94672655,-71.20083966,2019.0,6.0,Summer,20.9,8.3,2,0,0,1,22.9,7.800000000000001,Taunton
W1504,41.88611169,-71.02994049,2019.0,6.0,Summer,19.1,6.4,2,0,0,1,21.1,5.9,Taunton
W0317,41.9074391,-70.91495236,2019.0,6.0,Summer,18.6,7.1,2,0,0,1,20.6,6.6,Taunton
W0318,41.92174924,-70.92351752,2019.0,6.0,Summer,18.5,5.6,2,0,0,1,20.5,5.1,Taunton
W1503,41.93629311,-70.98734776,2019.0,6.0,Summer,19.2,5.8,2,0,0,1,21.2,5.3,Taunton
W2836,41.94881614,-70.96826996,2019.0,6.0,Summer,14.5,8.8,2,0,0,1,16.5,8.3,Taunton
W2833,41.98177507,-71.16118832,2019.0,6.0,Summer,15.8,7.4,2,0,0,1,17.8,6.9,Taunton
W2402,42.00502696,-71.21344675,2019.0,6.0,Summer,18.3,7.7,2,0,0,1,20.3,7.2,Taunton
W2377,42.06112594,-71.2165861,2019.0,6.0,Summer,16.8,7.6,2,0,0,1,18.8,7.1,Taunton
W2834,41.96932455,-70.88343597,2019.0,6.0,Summer,18.8,2.5,3,1,0,1,20.8,2.0,Taunton
W1501,41.99937253,-70.93768479,2019.0,6.0,Summer,18.8,7.5,2,0,0,1,20.8,7.0,Taunton
W1499,42.02160209,-70.9505329,2019.0,6.0,Summer,20.0,6.5,2,0,0,1,22.0,6.0,Taunton
W2405,41.99746222,-70.95386851,2019.0,6.0,Summer,19.0,7.2,2,0,0,1,21.0,6.7,Taunton
W2831,41.99502786,-70.97075555,2019.0,6.0,Summer,19.0,7.3,2,0,0,1,21.0,6.8,Taunton
W2829,41.99230816,-71.04277391,2019.0,6.0,Summer,18.7,1.0,3,1,0,1,20.7,0.5,Taunton
W2832,41.9780221,-71.13417172,2019.0,6.0,Summer,20.4,5.3,2,0,0,1,22.4,4.8,Taunton
W2830,42.01901335,-71.12591191,2019.0,6.0,Summer,18.8,8.0,2,0,0,1,20.8,7.5,Taunton
W0868,42.05820916,-70.89995609,2019.0,6.0,Summer,20.6,5.0,2,0,0,1,22.6,4.5,Taunton
W0869,42.04238758,-70.89846196,2019.0,6.0,Summer,20.1,4.5,3,1,0,1,22.1,4.0,Taunton
W1498,42.03148922,-70.96656207,2019.0,6.0,Summer,20.1,6.7,2,0,0,1,22.1,6.2,Taunton
W1497,42.04550631,-70.97074029,2019.0,6.0,Summer,20.4,7.3,2,0,0,1,22.4,6.8,Taunton
W1495,42.03776122,-70.98465422,2019.0,6.0,Summer,19.5,7.5,2,0,0,1,21.5,7.0,Taunton
W1494,42.05376462,-71.00977821,2019.0,6.0,Summer,19.7,7.1,2,0,0,1,21.7,6.6,Taunton
W1493,42.07964645,-71.00930657,2019.0,6.0,Summer,18.9,6.7,2,0,0,1,20.9,6.2,Taunton
W1490,42.07936711,-71.01406198,2019.0,6.0,Summer,20.7,8.1,2,0,0,1,22.7,7.6,Taunton
W2838,41.83523239,-71.13593516,2019.0,7.0,Summer,20.0,7.0,2,0,0,1,22.0,6.5,Taunton
W1508,41.88590512,-71.13411655,2019.0,7.0,Summer,24.5,6.3,2,0,0,1,26.5,5.8,Taunton
W2372,41.90037801,-71.09399859,2019.0,7.0,Summer,24.2,7.7,2,0,0,1,26.2,7.2,Taunton
W0821,41.93332037,-71.15426672,2019.0,7.0,Summer,23.5,6.9,2,0,0,1,25.5,6.4,Taunton
W2835,41.946818,-71.16067131,2019.0,7.0,Summer,24.3,7.4,2,0,0,1,26.3,6.9,Taunton
W0858,41.9471012,-71.1769499,2019.0,7.0,Summer,24.3,7.0,2,0,0,1,26.3,6.5,Taunton
W2894,41.94672655,-71.20083966,2019.0,7.0,Summer,24.7,7.1,2,0,0,1,26.7,6.6,Taunton
W1504,41.88611169,-71.02994049,2019.0,7.0,Summer,24.2,5.1,2,0,0,1,26.2,4.6,Taunton
W0317,41.9074391,-70.91495236,2019.0,7.0,Summer,24.2,4.7,3,1,0,1,26.2,4.2,Taunton
W0318,41.92174924,-70.92351752,2019.0,7.0,Summer,24.2,2.0,3,1,0,1,26.2,1.5,Taunton
W1503,41.93629311,-70.98734776,2019.0,7.0,Summer,24.1,4.3,3,1,0,1,26.1,3.8,Taunton
W2836,41.94881614,-70.96826996,2019.0,7.0,Summer,21.1,7.1,2,0,0,1,23.1,6.6,Taunton
W2833,41.98177507,-71.16118832,2019.0,7.0,Summer,22.0,6.8,2,0,0,1,24.0,6.3,Taunton
W2402,42.00502696,-71.21344675,2019.0,7.0,Summer,24.2,7.1,2,0,0,1,26.2,6.6,Taunton
W2377,42.06112594,-71.2165861,2019.0,7.0,Summer,21.0,7.0,2,0,0,1,23.0,6.5,Taunton
W2834,41.96932455,-70.88343597,2019.0,7.0,Summer,20.3,1.8,3,1,0,1,22.3,1.3,Taunton
W1501,41.99937253,-70.93768479,2019.0,7.0,Summer,20.7,7.0,2,0,0,1,22.7,6.5,Taunton
W1499,42.02160209,-70.9505329,2019.0,7.0,Summer,20.8,5.8,2,0,0,1,22.8,5.3,Taunton
W2405,41.99746222,-70.95386851,2019.0,7.0,Summer,21.4,6.9,2,0,0,1,23.4,6.4,Taunton
W2831,41.99502786,-70.97075555,2019.0,7.0,Summer,21.2,6.9,2,0,0,1,23.2,6.4,Taunton
W2829,41.99230816,-71.04277391,2019.0,7.0,Summer,20.5,1.1,3,1,0,1,22.5,0.6000000000000001,Taunton
W2832,41.9780221,-71.13417172,2019.0,7.0,Summer,23.9,5.6,2,0,0,1,25.9,5.1,Taunton
W2830,42.01901335,-71.12591191,2019.0,7.0,Summer,22.9,7.5,2,0,0,1,24.9,7.0,Taunton
W0868,42.05820916,-70.89995609,2019.0,8.0,Summer,24.0,3.5,3,1,0,1,26.0,3.0,Taunton
W0869,42.04238758,-70.89846196,2019.0,8.0,Summer,24.4,3.0,3,1,0,1,26.4,2.5,Taunton
W1498,42.03148922,-70.96656207,2019.0,8.0,Summer,22.9,5.0,2,0,0,1,24.9,4.5,Taunton
W1497,42.04550631,-70.97074029,2019.0,8.0,Summer,23.9,6.9,2,0,0,1,25.9,6.4,Taunton
W1495,42.03776122,-70.98465422,2019.0,8.0,Summer,23.0,6.7,2,0,0,1,25.0,6.2,Taunton
W1494,42.05376462,-71.00977821,2019.0,8.0,Summer,22.4,6.2,2,0,0,1,24.4,5.7,Taunton
W1493,42.07964645,-71.00930657,2019.0,8.0,Summer,22.2,6.0,2,0,0,1,24.2,5.5,Taunton
W1490,42.07936711,-71.01406198,2019.0,8.0,Summer,22.9,7.7,2,0,0,1,24.9,7.2,Taunton
W0816,41.81989559,-71.02717559,2019.0,8.0,Summer,21.8,1.1,3,1,0,1,23.8,0.6000000000000001,Taunton
W2838,41.83523239,-71.13593516,2019.0,8.0,Summer,21.3,7.4,2,0,0,1,23.3,6.9,Taunton
W1508,41.88590512,-71.13411655,2019.0,8.0,Summer,23.8,6.2,2,0,0,1,25.8,5.7,Taunton
W2372,41.90037801,-71.09399859,2019.0,8.0,Summer,23.6,7.2,2,0,0,1,25.6,6.7,Taunton
W0821,41.93332037,-71.15426672,2019.0,8.0,Summer,22.3,6.1,2,0,0,1,24.3,5.6,Taunton
W2835,41.946818,-71.16067131,2019.0,8.0,Summer,23.3,6.9,2,0,0,1,25.3,6.4,Taunton
W0858,41.9471012,-71.1769499,2019.0,8.0,Summer,23.5,6.6,2,0,0,1,25.5,6.1,Taunton
W2894,41.94672655,-71.20083966,2019.0,8.0,Summer,24.3,6.8,2,0,0,1,26.3,6.3,Taunton
W1504,41.88611169,-71.02994049,2019.0,8.0,Summer,22.1,6.0,2,0,0,1,24.1,5.5,Taunton
W0317,41.9074391,-70.91495236,2019.0,8.0,Summer,22.1,6.4,2,0,0,1,24.1,5.9,Taunton
W0318,41.92174924,-70.92351752,2019.0,8.0,Summer,22.2,4.6,3,1,0,1,24.2,4.1,Taunton
W1503,41.93629311,-70.98734776,2019.0,8.0,Summer,22.6,6.0,2,0,0,1,24.6,5.5,Taunton
W2836,41.94881614,-70.96826996,2019.0,8.0,Summer,19.3,8.2,2,0,0,1,21.3,7.699999999999999,Taunton
W2833,41.98177507,-71.16118832,2019.0,8.0,Summer,19.8,7.9,2,0,0,1,21.8,7.4,Taunton
W2402,42.00502696,-71.21344675,2019.0,8.0,Summer,21.4,7.7,2,0,0,1,23.4,7.2,Taunton
W2377,42.06112594,-71.2165861,2019.0,8.0,Summer,17.9,7.8,2,0,0,1,19.9,7.3,Taunton
W2834,41.96932455,-70.88343597,2019.0,8.0,Summer,23.2,3.3,3,1,0,1,25.2,2.8,Taunton
W1501,41.99937253,-70.93768479,2019.0,8.0,Summer,23.0,6.5,2,0,0,1,25.0,6.0,Taunton
W1499,42.02160209,-70.9505329,2019.0,8.0,Summer,24.3,5.6,2,0,0,1,26.3,5.1,Taunton
W2405,41.99746222,-70.95386851,2019.0,8.0,Summer,23.6,5.3,2,0,0,1,25.6,4.8,Taunton
W2831,41.99502786,-70.97075555,2019.0,8.0,Summer,24.2,6.1,2,0,0,1,26.2,5.6,Taunton
W2829,41.99230816,-71.04277391,2019.0,8.0,Summer,23.4,0.8,3,1,0,1,25.4,0.30000000000000004,Taunton
W2832,41.9780221,-71.13417172,2019.0,8.0,Summer,24.5,4.6,3,1,0,1,26.5,4.1,Taunton
W2830,42.01901335,-71.12591191,2019.0,8.0,Summer,22.8,6.6,2,0,0,1,24.8,6.1,Taunton
W0868,42.05820916,-70.89995609,2019.0,8.0,Summer,19.4,4.6,3,1,0,1,21.4,4.1,Taunton
W0869,42.04238758,-70.89846196,2019.0,8.0,Summer,19.5,4.0,3,1,0,1,21.5,3.5,Taunton
W1498,42.03148922,-70.96656207,2019.0,8.0,Summer,20.1,7.5,2,0,0,1,22.1,7.0,Taunton
W1497,42.04550631,-70.97074029,2019.0,8.0,Summer,19.4,7.4,2,0,0,1,21.4,6.9,Taunton
W1495,42.03776122,-70.98465422,2019.0,8.0,Summer,21.8,6.5,2,0,0,1,23.8,6.0,Taunton
W1494,42.05376462,-71.00977821,2019.0,8.0,Summer,21.4,6.6,2,0,0,1,23.4,6.1,Taunton
W1493,42.07964645,-71.00930657,2019.0,8.0,Summer,21.6,5.8,2,0,0,1,23.6,5.3,Taunton
W1490,42.07936711,-71.01406198,2019.0,8.0,Summer,21.6,7.9,2,0,0,1,23.6,7.4,Taunton
W2838,41.83523239,-71.13593516,2019.0,9.0,Fall,17.1,7.2,1,0,0,1,19.1,6.7,Taunton
W1508,41.88590512,-71.13411655,2019.0,9.0,Fall,21.3,7.5,1,0,0,1,23.3,7.0,Taunton
W2372,41.90037801,-71.09399859,2019.0,9.0,Fall,20.6,8.5,1,0,0,1,22.6,8.0,Taunton
W0821,41.93332037,-71.15426672,2019.0,9.0,Fall,21.0,7.6,1,0,0,1,23.0,7.1,Taunton
W2835,41.946818,-71.16067131,2019.0,9.0,Fall,21.0,8.1,1,0,0,1,23.0,7.6,Taunton
W0858,41.9471012,-71.1769499,2019.0,9.0,Fall,20.3,8.3,1,0,0,1,22.3,7.800000000000001,Taunton
W2894,41.94672655,-71.20083966,2019.0,9.0,Fall,21.1,7.8,1,0,0,1,23.1,7.3,Taunton
W1504,41.88611169,-71.02994049,2019.0,9.0,Fall,19.6,6.6,1,0,0,1,21.6,6.1,Taunton
W0317,41.9074391,-70.91495236,2019.0,9.0,Fall,20.8,7.0,1,0,0,1,22.8,6.5,Taunton
W0318,41.92174924,-70.92351752,2019.0,9.0,Fall,20.7,6.2,1,0,0,1,22.7,5.7,Taunton
W1503,41.93629311,-70.98734776,2019.0,9.0,Fall,19.9,6.9,1,0,0,1,21.9,6.4,Taunton
W2836,41.94881614,-70.96826996,2019.0,9.0,Fall,18.0,8.0,1,0,0,1,20.0,7.5,Taunton
W2833,41.98177507,-71.16118832,2019.0,9.0,Fall,18.4,7.9,1,0,0,1,20.4,7.4,Taunton
W2402,42.00502696,-71.21344675,2019.0,9.0,Fall,19.2,7.7,1,0,0,1,21.2,7.2,Taunton
W2377,42.06112594,-71.2165861,2019.0,9.0,Fall,16.1,7.9,1,0,0,1,18.1,7.4,Taunton
W2834,41.96932455,-70.88343597,2019.0,9.0,Fall,13.7,6.3,1,0,0,1,15.7,5.8,Taunton
W1501,41.99937253,-70.93768479,2019.0,9.0,Fall,15.5,8.2,1,0,0,1,17.5,7.699999999999999,Taunton
W1499,42.02160209,-70.9505329,2019.0,9.0,Fall,15.1,7.8,1,0,0,1,17.1,7.3,Taunton
W2405,41.99746222,-70.95386851,2019.0,9.0,Fall,15.6,6.9,1,0,0,1,17.6,6.4,Taunton
W2831,41.99502786,-70.97075555,2019.0,9.0,Fall,16.0,7.9,1,0,0,1,18.0,7.4,Taunton
W2829,41.99230816,-71.04277391,2019.0,9.0,Fall,14.8,3.5,2,1,0,1,16.8,3.0,Taunton
W2832,41.9780221,-71.13417172,2019.0,9.0,Fall,16.7,7.0,1,0,0,1,18.7,6.5,Taunton
W2830,42.01901335,-71.12591191,2019.0,9.0,Fall,15.4,8.5,1,0,0,1,17.4,8.0,Taunton
W0868,42.05820916,-70.89995609,2019.0,9.0,Fall,16.0,5.0,1,0,0,1,18.0,4.5,Taunton
W0869,42.04238758,-70.89846196,2019.0,9.0,Fall,16.3,4.6,2,1,0,1,18.3,4.1,Taunton
W1498,42.03148922,-70.96656207,2019.0,9.0,Fall,16.5,4.7,2,1,0,1,18.5,4.2,Taunton
W1497,42.04550631,-70.97074029,2019.0,9.0,Fall,15.0,7.7,1,0,0,1,17.0,7.2,Taunton
W1495,42.03776122,-70.98465422,2019.0,9.0,Fall,19.3,6.2,1,0,0,1,21.3,5.7,Taunton
W1494,42.05376462,-71.00977821,2019.0,9.0,Fall,16.7,5.8,1,0,0,1,18.7,5.3,Taunton
W1493,42.07964645,-71.00930657,2019.0,9.0,Fall,17.7,6.3,1,0,0,1,19.7,5.8,Taunton
W1490,42.07936711,-71.01406198,2019.0,9.0,Fall,17.8,8.1,1,0,0,1,19.8,7.6,Taunton
W1226,42.45289418,-71.14158508,2019.0,6.0,Summer,19.7,10.7,1,0,0,0,21.7,10.2,Mystic
W1226,42.45289418,-71.14158508,2019.0,6.0,Summer,19.5,10.8,1,0,0,0,21.5,10.3,Mystic
W1226,42.45289418,-71.14158508,2019.0,6.0,Summer,19.3,10.9,1,0,0,0,21.3,10.4,Mystic
W1226,42.45289418,-71.14158508,2019.0,6.0,Summer,18.8,10.2,1,0,0,0,20.8,9.7,Mystic
W1226,42.45289418,-71.14158508,2019.0,6.0,Summer,17.3,11.9,1,0,0,0,19.3,11.4,Mystic
W1226,42.45289418,-71.14158508,2019.0,6.0,Summer,16.2,8.5,1,0,0,0,18.2,8.0,Mystic
