SITE_ID,LATITUDE,LONGITUDE,watershed,year_start,year_end,total_samples,avg_TEMP,avg_DO,avg_risk_score,avg_TEMP_plus2,avg_DO_plus2,DO_critical_baseline,DO_critical_scenario,new_critical_events,DO_critical_percent,percent_increase_critical
W1900,42.25040334,-72.42653878,Chicopee,2014.0,2014.0,3,15.699999999999998,7.233333333333333,1.6666666666666667,17.7,6.733333333333333,0,0,0,0.0,
W1901,42.17487504,-71.68002381,Blackstone,2008.0,2008.0,4,21.95,8.625,2.0,23.95,8.125,0,0,0,0.0,
W1904,41.92703603,-71.28535834,Ten Mile,2007.0,2007.0,2,11.399999999999999,9.55,1.5,13.399999999999999,9.05,0,0,0,0.0,
W1905,41.59856913,-70.5715037,Cape Cod,2009.0,2009.0,6,17.599999999999998,7.8,1.8333333333333333,19.599999999999998,7.3,0,0,0,0.0,
W1906,41.57788714,-70.57371153,Cape Cod,2009.0,2009.0,6,19.483333333333334,8.983333333333334,1.8333333333333333,21.483333333333334,8.483333333333334,0,0,0,0.0,
W1910,41.61775265,-70.50057773,Cape Cod,2009.0,2009.0,6,18.366666666666667,8.216666666666667,1.8333333333333333,20.366666666666667,7.716666666666666,0,0,0,0.0,
W1911,41.62155057,-70.48044452,Cape Cod,2009.0,2009.0,6,16.866666666666667,8.333333333333334,1.8333333333333333,18.866666666666667,7.833333333333333,0,0,0,0.0,
W1912,41.62787592,-70.45079252,Cape Cod,2009.0,2009.0,6,18.083333333333332,7.6000000000000005,1.8333333333333333,20.083333333333332,7.1000000000000005,0,0,0,0.0,
W1915,41.95939363,-70.02997037,Cape Cod,2009.0,2009.0,7,17.54285714285714,7.057142857142857,1.8571428571428572,19.542857142857144,6.557142857142857,1,1,0,14.285714285714285,0.0
W1916,41.95351921,-70.05717621,Cape Cod,2009.0,2009.0,7,15.657142857142857,5.571428571428571,2.142857142857143,17.657142857142855,5.071428571428571,3,3,0,42.857142857142854,0.0
W1920,41.69515999,-70.11531913,Cape Cod,2009.0,2009.0,6,20.2,8.183333333333332,1.8333333333333333,22.2,7.683333333333333,0,0,0,0.0,
W1922,41.74677676,-70.14352171,Cape Cod,2009.0,2009.0,6,21.2,6.766666666666667,1.8333333333333333,23.2,6.266666666666667,0,2,2,0.0,0.0
W1924,41.70487343,-70.22372741,Cape Cod,2009.0,2009.0,5,16.78,6.4,1.6,18.78,5.9,0,1,1,0.0,0.0
W1931,41.97749007,-71.33385627,Ten Mile,2007.0,2007.0,1,19.3,8.4,2.0,21.3,7.9,0,0,0,0.0,
W1933,42.1718706,-71.18594357,Neponset,2009.0,2009.0,6,18.466666666666665,8.483333333333333,1.5,20.466666666666665,7.983333333333333,0,0,0,0.0,
W1934,42.24989528,-71.12456936,Neponset,2009.0,2009.0,5,19.4,6.720000000000001,1.6,21.4,6.220000000000001,0,0,0,0.0,
W1935,42.2693424,-71.08658191,Neponset,2009.0,2009.0,5,20.080000000000002,8.92,1.6,22.080000000000002,8.42,0,0,0,0.0,
W1937,42.20894589,-71.26694884,Neponset,2009.0,2009.0,6,14.65,8.683333333333334,1.6666666666666667,16.650000000000002,8.183333333333334,0,0,0,0.0,
W1938,42.19362053,-71.27966147,Neponset,2009.0,2009.0,6,16.683333333333334,8.183333333333334,1.6666666666666667,18.683333333333334,7.683333333333334,0,0,0,0.0,
W1942,42.18650673,-71.22345227,Neponset,2009.0,2009.0,6,15.983333333333333,9.15,1.6666666666666667,17.983333333333334,8.65,0,0,0,0.0,
W1943,42.14711935,-71.25588873,Neponset,2009.0,2009.0,8,18.4,8.5875,1.5,20.4,8.0875,0,0,0,0.0,
W1945,42.15206107,-71.11240912,Neponset,2009.0,2009.0,6,16.05,5.983333333333333,1.8333333333333333,18.05,5.483333333333333,2,3,1,33.33333333333333,50.0
W1948,42.19275388,-71.14906792,Neponset,2009.0,2009.0,6,16.599999999999998,8.883333333333333,1.5,18.6,8.383333333333333,0,0,0,0.0,
W1949,42.25062143,-71.12953409,Neponset,2009.0,2009.0,6,21.266666666666666,7.3500000000000005,1.6666666666666667,23.266666666666666,6.8500000000000005,0,0,0,0.0,
W1952,42.14824516,-71.2533023,Neponset,2009.0,2009.0,6,21.216666666666665,7.3500000000000005,1.6666666666666667,23.21666666666667,6.8500000000000005,0,0,0,0.0,
W1955,41.83066674,-71.3297127,Narragansett Bay (Shore),2009.0,2009.0,8,17.9625,6.8125,1.875,19.9625,6.3125,1,2,1,12.5,100.0
W1956,41.83504629,-71.28898153,Narragansett Bay (Shore),2009.0,2009.0,8,17.0375,6.975,1.75,19.0375,6.475,0,1,1,0.0,0.0
W1958,41.84689238,-71.25551885,Narragansett Bay (Shore),2009.0,2009.0,8,18.2375,7.9750000000000005,1.75,20.2375,7.4750000000000005,0,0,0,0.0,
W1959,41.838662,-71.23263553,Narragansett Bay (Shore),2009.0,2009.0,8,18.425,7.475,1.75,20.425,6.975,0,1,1,0.0,0.0
W1960,41.78126268,-71.28901738,Narragansett Bay (Shore),2009.0,2009.0,8,18.95,7.6,1.75,20.95,7.1,0,0,0,0.0,
W1961,41.74691378,-71.25130236,Mount Hope Bay (Shore),2009.0,2009.0,8,17.5875,8.2,1.75,19.5875,7.7,0,0,0,0.0,
W1962,41.69633043,-71.14860388,Mount Hope Bay (Shore),2009.0,2009.0,6,23.183333333333334,6.766666666666667,2.1666666666666665,25.183333333333334,6.266666666666667,2,2,0,33.33333333333333,0.0
W1963,42.15821391,-71.15549018,Neponset,2009.0,2009.0,6,18.766666666666666,9.183333333333334,1.5,20.766666666666666,8.683333333333334,0,0,0,0.0,
W1964,42.4694106,-71.12510374,Mystic,2009.0,2009.0,6,18.783333333333335,7.233333333333333,1.6666666666666667,20.783333333333335,6.733333333333333,0,0,0,0.0,
W1965,42.44730903,-71.13871254,Mystic,2009.0,2009.0,6,19.866666666666667,7.166666666666667,1.6666666666666667,21.866666666666664,6.666666666666667,0,0,0,0.0,
W1966,42.42231417,-71.14952294,Mystic,2009.0,2009.0,6,18.916666666666668,8.5,1.6666666666666667,20.916666666666668,8.0,0,0,0,0.0,
W1967,42.41791119,-71.07329736,Mystic,2009.0,2009.0,6,21.78333333333333,7.833333333333333,1.8333333333333333,23.78333333333333,7.333333333333333,1,1,0,16.666666666666664,0.0
W1969,42.40692802,-71.13399738,Mystic,2009.0,2009.0,6,20.599999999999998,3.516666666666667,2.6666666666666665,22.599999999999998,3.016666666666667,6,6,0,100.0,0.0
W1971,42.47298956,-71.17218991,Mystic,2009.0,2009.0,5,13.680000000000001,9.66,1.4,15.680000000000001,9.16,0,0,0,0.0,
W1972,42.47137193,-71.17418508,Mystic,2009.0,2009.0,5,13.719999999999999,9.48,1.4,15.719999999999999,8.98,0,0,0,0.0,
W1973,42.41196479,-71.1005642,Mystic,2009.0,2009.0,2,21.0,5.55,1.0,23.0,5.05,0,1,1,0.0,0.0
W1975,42.39711852,-71.07943281,Mystic,2009.0,2009.0,5,22.74,8.040000000000001,1.8,24.74,7.540000000000001,0,0,0,0.0,
W1977,42.43524414,-71.19406671,Mystic,2009.0,2009.0,6,16.466666666666665,7.316666666666666,1.6666666666666667,18.466666666666665,6.816666666666666,0,0,0,0.0,
W1978,42.4382644,-71.06956013,Mystic,2009.0,2009.0,6,20.883333333333333,8.25,1.6666666666666667,22.883333333333336,7.75,0,0,0,0.0,
W1979,42.49772931,-71.13348578,Mystic,2009.0,2009.0,6,19.033333333333335,4.666666666666667,2.5,21.033333333333335,4.166666666666667,5,6,1,83.33333333333334,20.0
W1981,41.66334422,-70.41050549,Cape Cod,2009.0,2009.0,1,19.4,9.2,0.0,21.4,8.7,0,0,0,0.0,
W1984,41.66858822,-70.40940849,Cape Cod,2009.0,2009.0,12,18.325,6.991666666666667,0.8333333333333334,20.325,6.491666666666667,3,3,0,25.0,0.0
W1989,42.27962685,-72.58673039,Connecticut,2014.0,2017.0,7,17.685714285714287,8.857142857142858,1.5714285714285714,19.685714285714287,8.357142857142858,0,0,0,0.0,
W1990,42.24816753,-72.07425385,Chicopee,2008.0,2008.0,5,17.759999999999998,8.34,2.0,19.759999999999998,7.840000000000001,0,0,0,0.0,
W1991,42.2081965,-72.10431113,Chicopee,2008.0,2008.0,3,22.666666666666668,3.466666666666667,2.0,24.666666666666668,2.966666666666667,3,3,0,100.0,0.0
W1992,42.2091169,-72.10996213,Chicopee,2008.0,2008.0,3,19.866666666666664,3.7000000000000006,2.0,21.866666666666664,3.1999999999999997,3,3,0,100.0,0.0
W1993,42.21244098,-72.12067309,Chicopee,2008.0,2008.0,2,17.9,3.85,2.0,19.9,3.35,2,2,0,100.0,0.0
W1994,42.21247249,-72.12297305,Chicopee,2008.0,2008.0,2,21.75,1.85,2.0,23.75,1.35,2,2,0,100.0,0.0
W1995,42.22870146,-72.14937365,Chicopee,2008.0,2008.0,8,19.45,3.9125,2.25,21.45,3.4250000000000003,6,6,0,75.0,0.0
W1996,42.23362783,-72.16221694,Chicopee,2008.0,2008.0,2,17.35,3.05,2.0,19.35,2.55,2,2,0,100.0,0.0
W1997,42.23248582,-72.15785881,Chicopee,2008.0,2008.0,1,20.0,1.8,2.0,22.0,1.3,1,1,0,100.0,0.0
W1998,42.23472642,-72.16258295,Chicopee,2008.0,2008.0,1,20.0,1.8,2.0,22.0,1.3,1,1,0,100.0,0.0
W1999,42.2356203,-72.16248331,Chicopee,2008.0,2008.0,1,21.9,6.5,1.0,23.9,6.0,0,0,0,0.0,
W2000,42.23468043,-72.16497539,Chicopee,2008.0,2008.0,1,20.2,2.1,2.0,22.2,1.6,1,1,0,100.0,0.0
W2005,42.15729931,-72.40951214,Chicopee,2008.0,2008.0,6,22.28333333333333,7.916666666666667,2.0,24.28333333333333,7.416666666666667,0,0,0,0.0,
W2011,42.34355006,-72.15714041,Chicopee,2008.0,2008.0,6,22.5,7.533333333333334,2.0,24.5,7.033333333333334,0,0,0,0.0,
W2012,42.17819838,-72.40808521,Chicopee,2008.0,2008.0,26,19.36923076923077,6.523076923076923,0.8076923076923077,21.36923076923077,6.0346153846153845,5,6,1,19.230769230769234,20.0
W2013,42.18552906,-72.39405802,Chicopee,2008.0,2008.0,8,23.8,7.6,1.0,25.8,7.1,0,0,0,0.0,
W2014,42.45975116,-71.9846416,Chicopee,2008.0,2008.0,27,14.307407407407409,7.877777777777777,1.4814814814814814,16.307407407407407,7.3962962962962955,5,5,0,18.51851851851852,0.0
W2020,42.48792791,-72.21647477,Chicopee,2008.0,2008.0,2,12.35,7.800000000000001,2.0,14.350000000000001,7.300000000000001,1,1,0,50.0,0.0
W2021,42.46843526,-72.25884802,Chicopee,2008.0,2008.0,2,12.6,8.85,1.5,14.6,8.35,0,0,0,0.0,
W2022,42.46258282,-72.24561712,Chicopee,2008.0,2008.0,2,12.45,10.05,1.5,14.45,9.55,0,0,0,0.0,
W2023,42.49092717,-72.17095628,Chicopee,2008.0,2008.0,2,12.299999999999999,10.2,1.5,14.299999999999999,9.7,0,0,0,0.0,
W2024,42.47162474,-72.16210768,Chicopee,2008.0,2008.0,2,11.700000000000001,10.2,1.5,13.7,9.7,0,0,0,0.0,
W2025,42.43816198,-72.20732375,Chicopee,2008.0,2020.0,4,16.25,9.4,1.75,18.25,8.9,0,0,0,0.0,
W2026,42.24766145,-71.02831587,Weymouth & Weir,2009.0,2009.0,8,16.6625,8.7,1.75,18.6625,8.2,0,0,0,0.0,
W2027,42.2571088,-71.01100793,Weymouth & Weir,2009.0,2009.0,8,15.225,9.2625,1.75,17.225,8.7625,0,0,0,0.0,
W2028,42.25166716,-70.99715572,Weymouth & Weir,2009.0,2009.0,5,16.98,8.540000000000001,1.6,18.98,8.040000000000001,0,0,0,0.0,
W2029,42.2476106,-70.99772491,Weymouth & Weir,2009.0,2009.0,5,16.759999999999998,9.18,1.6,18.759999999999998,8.68,0,0,0,0.0,
W2030,42.2205799,-70.98050122,Weymouth & Weir,2009.0,2009.0,6,19.616666666666667,8.85,2.0,21.616666666666664,8.35,0,0,0,0.0,
W2031,42.22005427,-70.9991699,Weymouth & Weir,2009.0,2009.0,6,19.816666666666666,7.1499999999999995,2.0,21.816666666666666,6.6499999999999995,0,0,0,0.0,
W2032,42.21687046,-70.92243616,Weymouth & Weir,2009.0,2009.0,11,19.80909090909091,7.990909090909091,1.7272727272727273,21.80909090909091,7.490909090909091,1,1,0,9.090909090909092,0.0
W2033,42.24257493,-70.85905507,Weymouth & Weir,2009.0,2009.0,7,18.1,7.457142857142857,1.8571428571428572,20.099999999999998,6.957142857142857,0,0,0,0.0,
W2034,42.23458558,-70.87225116,Weymouth & Weir,2009.0,2009.0,6,18.883333333333333,6.883333333333333,2.0,20.883333333333333,6.383333333333333,0,0,0,0.0,
W2035,42.21145341,-70.85925545,Weymouth & Weir,2009.0,2009.0,2,16.0,8.75,1.5,18.0,8.25,0,0,0,0.0,
W2036,42.20505661,-70.86325958,Weymouth & Weir,2009.0,2009.0,1,17.4,8.6,2.0,19.4,8.1,0,0,0,0.0,
W2037,42.19140109,-70.86520493,Weymouth & Weir,2009.0,2009.0,7,18.74285714285714,2.157142857142857,3.0,20.74285714285714,1.657142857142857,7,7,0,100.0,0.0
W2039,42.20298433,-70.90145862,Weymouth & Weir,2009.0,2009.0,5,15.719999999999999,8.080000000000002,1.6,17.72,7.580000000000001,0,0,0,0.0,
W2041,42.27317372,-71.9749944,Chicopee,2014.0,2014.0,3,21.96666666666667,8.200000000000001,1.6666666666666667,23.96666666666667,7.7,0,0,0,0.0,
W2042,42.2148309,-70.8848605,Weymouth & Weir,2009.0,2009.0,5,19.48,7.8,1.6,21.48,7.3,0,0,0,0.0,
W2043,42.16285655,-70.92249054,Weymouth & Weir,2009.0,2009.0,6,16.133333333333333,5.766666666666667,2.1666666666666665,18.133333333333336,5.266666666666667,1,2,1,16.666666666666664,100.0
W2044,42.17808643,-70.93462278,Weymouth & Weir,2009.0,2009.0,5,16.880000000000003,6.720000000000001,1.8,18.880000000000003,6.220000000000001,1,1,0,20.0,0.0
W2045,42.18261181,-70.93539631,Weymouth & Weir,2009.0,2009.0,6,17.266666666666666,7.883333333333333,2.0,19.266666666666666,7.383333333333333,0,0,0,0.0,
W2046,42.19258744,-70.94329349,Weymouth & Weir,2009.0,2009.0,4,14.6,9.1,1.5,16.6,8.6,0,0,0,0.0,
W2047,42.19324533,-70.95931587,Weymouth & Weir,2009.0,2009.0,5,16.46,8.940000000000001,1.6,18.46,8.440000000000001,0,0,0,0.0,
W2048,42.1879042,-70.96226663,Weymouth & Weir,2009.0,2009.0,5,16.6,7.56,1.6,18.6,7.06,0,0,0,0.0,
W2049,42.18379489,-71.01129661,Weymouth & Weir,2009.0,2009.0,6,19.849999999999998,8.483333333333334,2.0,21.849999999999998,7.983333333333334,0,0,0,0.0,
W2050,42.15128287,-71.04045468,Weymouth & Weir,2009.0,2009.0,9,15.933333333333334,8.433333333333334,1.6666666666666667,17.933333333333334,7.933333333333334,0,0,0,0.0,
W2051,42.15538255,-71.02653441,Weymouth & Weir,2009.0,2009.0,7,19.5,6.028571428571429,2.142857142857143,21.5,5.528571428571429,2,2,0,28.57142857142857,0.0
W2054,42.29088748,-72.33717325,Chicopee,2008.0,2008.0,2,12.45,9.65,1.5,14.45,9.15,0,0,0,0.0,
W2062,42.27876651,-71.80543192,Blackstone,2008.0,2008.0,7,19.542857142857144,7.3428571428571425,1.8571428571428572,21.542857142857144,6.8428571428571425,0,0,0,0.0,
W2063,42.09871897,-71.62231403,Blackstone,2008.0,2008.0,4,22.825,8.125,2.0,24.825,7.625,0,0,0,0.0,
W2068,42.58506384,-71.8067244,Nashua,2008.0,2008.0,6,10.166666666666666,11.366666666666667,1.0,12.166666666666666,10.866666666666667,0,0,0,0.0,
W2069,42.54337571,-71.74643893,Nashua,2008.0,2008.0,6,9.799999999999999,11.066666666666668,1.0,11.799999999999999,10.566666666666666,0,0,0,0.0,
W2081,42.07983422,-72.56556396,Connecticut,2014.0,2014.0,3,18.433333333333334,7.766666666666667,1.6666666666666667,20.433333333333334,7.266666666666667,0,0,0,0.0,
W2083,42.42257737,-72.76956339,Connecticut,2014.0,2014.0,3,15.633333333333333,9.766666666666666,1.3333333333333333,17.633333333333333,9.266666666666666,0,0,0,0.0,
W2089,42.15313759,-71.02682978,Weymouth & Weir,2009.0,2009.0,5,20.04,7.58,2.0,22.04,7.08,1,1,0,20.0,0.0
W2096,42.17046703,-71.1262172,Neponset,2009.0,2009.0,4,27.5,7.175,1.75,29.5,6.675,0,1,1,0.0,0.0
W2097,42.19218292,-71.09296807,Neponset,2009.0,2017.0,15,23.626666666666665,8.353333333333333,2.066666666666667,25.626666666666665,7.8533333333333335,1,1,0,6.666666666666667,0.0
W2128,42.5124821,-71.3828515,Concord (SuAsCo),2010.0,2010.0,2,15.0,8.1,2.0,17.0,7.6,0,0,0,0.0,
W2129,42.32853743,-71.67657471,Concord (SuAsCo),2010.0,2010.0,6,19.333333333333332,8.549999999999999,2.0,21.333333333333332,8.049999999999999,0,0,0,0.0,
W2130,42.59600079,-71.34825495,Concord (SuAsCo),2010.0,2010.0,6,22.5,7.966666666666666,2.0,24.5,7.466666666666666,0,0,0,0.0,
W2131,42.41229436,-71.65055569,Concord (SuAsCo),2010.0,2010.0,4,17.575,4.625,2.5,19.575,4.125,2,2,0,50.0,0.0
W2132,42.46013905,-71.5068318,Concord (SuAsCo),2010.0,2010.0,2,14.6,9.0,2.0,16.6,8.5,0,0,0,0.0,
W2133,42.50413128,-71.41551085,Concord (SuAsCo),2010.0,2010.0,6,22.78333333333333,6.183333333333334,2.5,24.78333333333333,5.683333333333334,2,2,0,33.33333333333333,0.0
W2134,42.42994117,-71.51519095,Concord (SuAsCo),2010.0,2010.0,6,22.71666666666667,7.283333333333334,2.0,24.71666666666667,6.783333333333334,0,0,0,0.0,
W2135,42.31981521,-71.39588095,Concord (SuAsCo),2010.0,2010.0,6,24.0,7.566666666666666,2.0,26.0,7.066666666666666,0,0,0,0.0,
W2136,42.37245948,-71.42434277,Concord (SuAsCo),2010.0,2010.0,6,23.916666666666668,7.683333333333334,2.0,25.916666666666668,7.183333333333334,0,0,0,0.0,
W2137,42.46739849,-71.42842635,Concord (SuAsCo),2010.0,2010.0,6,18.433333333333334,7.366666666666666,2.0,20.433333333333334,6.866666666666666,0,0,0,0.0,
W2138,42.44091924,-71.54610442,Concord (SuAsCo),2010.0,2010.0,6,20.2,6.1000000000000005,2.0,22.2,5.6000000000000005,0,2,2,0.0,0.0
W2139,42.33332389,-71.6801695,Concord (SuAsCo),2010.0,2010.0,6,18.916666666666668,8.366666666666667,2.0,20.916666666666668,7.866666666666666,0,0,0,0.0,
W2140,42.30487156,-71.48902528,Concord (SuAsCo),2010.0,2010.0,6,20.333333333333332,8.933333333333334,2.0,22.333333333333332,8.433333333333334,0,0,0,0.0,
W2141,42.71872773,-70.98414919,Parker,2010.0,2010.0,6,20.5,2.5,2.8333333333333335,22.5,2.0,6,6,0,100.0,0.0
W2143,42.62803415,-71.20154765,Shawsheen,2010.0,2010.0,2,21.6,5.05,2.0,23.6,4.55,0,2,2,0.0,0.0
W2144,42.59984567,-71.19306651,Shawsheen,2010.0,2010.0,6,22.383333333333336,7.3999999999999995,2.0,24.383333333333336,6.8999999999999995,0,0,0,0.0,
W2145,42.54625187,-71.2527211,Shawsheen,2010.0,2010.0,6,18.816666666666666,8.1,2.0,20.816666666666666,7.599999999999999,0,0,0,0.0,
W2146,42.68793406,-71.13865086,Shawsheen,2010.0,2010.0,6,23.46666666666667,7.533333333333334,1.5,25.46666666666667,7.033333333333334,0,0,0,0.0,
W2147,42.56945269,-71.21526802,Shawsheen,2010.0,2010.0,6,22.150000000000002,6.816666666666666,2.0,24.150000000000002,6.316666666666666,0,1,1,0.0,0.0
W2148,42.61704681,-71.16789529,Shawsheen,2010.0,2010.0,6,22.46666666666667,6.966666666666666,2.0,24.46666666666667,6.466666666666666,0,0,0,0.0,
W2149,42.51707907,-71.24471208,Shawsheen,2010.0,2010.0,6,21.616666666666664,7.416666666666667,2.0,23.616666666666664,6.916666666666667,0,0,0,0.0,
W2150,42.50955132,-71.03640039,North Coastal,2010.0,2010.0,6,20.433333333333334,4.233333333333333,2.8333333333333335,22.433333333333334,3.733333333333334,6,6,0,100.0,0.0
W2151,42.52481982,-70.92071248,North Coastal,2010.0,2010.0,6,21.516666666666666,8.483333333333334,1.8333333333333333,23.516666666666666,7.983333333333334,0,0,0,0.0,
W2152,42.15062894,-71.42890888,Charles,2010.0,2010.0,6,22.55,4.866666666666666,2.6666666666666665,24.55,4.366666666666666,3,6,3,50.0,100.0
W2153,42.17837899,-71.38380876,Charles,2010.0,2010.0,2,20.6,5.65,2.0,22.6,5.15,0,1,1,0.0,0.0
W2155,42.2331578,-71.32439929,Charles,2010.0,2010.0,6,18.616666666666664,8.016666666666667,2.0,20.616666666666667,7.516666666666667,0,0,0,0.0,
W2156,42.32625938,-71.26402999,Charles,2010.0,2010.0,6,25.933333333333334,8.266666666666667,2.0,27.933333333333334,7.766666666666667,0,0,0,0.0,
W2157,42.12140046,-71.45251286,Charles,2010.0,2010.0,6,23.700000000000003,6.633333333333333,2.0,25.700000000000003,6.133333333333333,0,0,0,0.0,
W2158,42.70975424,-71.85170033,Merrimack,2010.0,2010.0,6,17.400000000000002,8.283333333333333,2.0,19.400000000000002,7.783333333333332,0,0,0,0.0,
W2159,42.64641775,-71.40503654,Merrimack,2010.0,2010.0,4,16.55,8.0,2.0,18.55,7.5,0,0,0,0.0,
W2160,42.84388438,-71.00469926,Merrimack,2010.0,2010.0,6,23.099999999999998,6.116666666666667,1.8333333333333333,25.099999999999998,5.616666666666667,0,1,1,0.0,0.0
W2161,42.74648546,-71.04070809,Merrimack,2010.0,2010.0,6,21.983333333333334,8.416666666666666,1.8333333333333333,23.983333333333334,7.916666666666667,0,0,0,0.0,
W2162,42.79801999,-71.10455406,Merrimack,2010.0,2010.0,6,22.433333333333334,6.3999999999999995,1.8333333333333333,24.433333333333334,5.8999999999999995,0,0,0,0.0,
W2163,42.28135393,-72.72939605,Connecticut,2014.0,2014.0,3,17.366666666666664,10.200000000000001,1.3333333333333333,19.366666666666664,9.700000000000001,0,0,0,0.0,
W2164,42.2354613,-72.27899479,Chicopee,2014.0,2014.0,3,20.099999999999998,9.700000000000001,1.6666666666666667,22.099999999999998,9.200000000000001,0,0,0,0.0,
W2165,42.22337829,-72.17965076,Chicopee,2014.0,2014.0,3,21.7,7.366666666666667,1.6666666666666667,23.7,6.866666666666667,0,0,0,0.0,
W2166,42.26215141,-72.10659989,Chicopee,2014.0,2014.0,3,16.733333333333334,9.066666666666666,1.6666666666666667,18.733333333333334,8.566666666666666,0,0,0,0.0,
W2167,42.6258075,-71.38835243,Merrimack,2010.0,2010.0,4,18.775,8.225,2.0,20.775,7.725,0,0,0,0.0,
W2168,42.65733113,-70.93965944,Ipswich,2010.0,2010.0,4,21.075000000000003,4.65,2.0,23.075000000000003,4.15,1,3,2,25.0,200.0
W2173,42.02988442,-70.85262833,Taunton,2015.0,2015.0,10,21.29,7.62,1.2,23.29,7.12,3,3,0,30.0,0.0
W2177,42.56670939,-71.95196358,Millers,2011.0,2011.0,6,21.96666666666667,6.566666666666666,2.0,23.96666666666667,6.066666666666666,0,0,0,0.0,
W2178,42.58657345,-71.8162291,Nashua,2011.0,2011.0,2,15.95,9.600000000000001,2.0,17.95,9.100000000000001,0,0,0,0.0,
W2179,41.91786565,-71.35216051,Ten Mile,2011.0,2011.0,6,19.366666666666664,7.433333333333334,2.0,21.366666666666664,6.933333333333334,0,0,0,0.0,
W2180,42.52661784,-71.75691548,Nashua,2011.0,2011.0,6,21.883333333333336,8.5,2.0,23.883333333333336,8.0,0,0,0,0.0,
W2181,42.20291112,-71.85617251,Blackstone,2011.0,2011.0,6,22.2,7.3500000000000005,1.6666666666666667,24.2,6.8500000000000005,0,0,0,0.0,
W2182,42.09310671,-71.73709013,Blackstone,2011.0,2011.0,6,25.03333333333333,8.566666666666666,2.0,27.03333333333333,8.066666666666666,0,0,0,0.0,
W2183,42.62531983,-72.19502942,Millers,2011.0,2011.0,6,17.233333333333334,8.883333333333335,2.0,19.233333333333334,8.383333333333335,0,0,0,0.0,
W2184,42.04216137,-72.09714696,Quinebaug,2011.0,2011.0,6,20.433333333333334,8.333333333333334,1.6666666666666667,22.433333333333334,7.833333333333333,0,0,0,0.0,
W2185,42.32657968,-71.86537248,Blackstone,2011.0,2011.0,5,18.060000000000002,6.4799999999999995,2.2,20.060000000000002,5.9799999999999995,1,1,0,20.0,0.0
W2186,42.55308278,-71.66947411,Nashua,2011.0,2011.0,6,24.700000000000003,7.933333333333334,2.0,26.700000000000003,7.433333333333334,0,0,0,0.0,
W2187,42.10454751,-71.92879763,French,2011.0,2011.0,6,23.133333333333336,7.233333333333333,1.6666666666666667,25.133333333333336,6.733333333333333,0,0,0,0.0,
W2188,42.20836571,-71.69757011,Blackstone,2011.0,2020.0,8,23.175,7.824999999999999,1.75,25.175,7.324999999999999,0,0,0,0.0,
W2189,42.07674201,-72.02541007,Quinebaug,2011.0,2011.0,6,19.75,9.0,1.6666666666666667,21.75,8.5,0,0,0,0.0,
W2190,42.55979904,-71.86605175,Nashua,2011.0,2011.0,6,22.21666666666667,8.216666666666667,2.0,24.21666666666667,7.716666666666666,0,0,0,0.0,
W2191,42.05772637,-72.18751776,Quinebaug,2011.0,2011.0,6,17.416666666666668,9.200000000000001,1.6666666666666667,19.416666666666668,8.700000000000001,0,0,0,0.0,
W2192,42.02755221,-71.48301448,Blackstone,2011.0,2011.0,6,20.2,7.2,2.0,22.2,6.7,0,0,0,0.0,
W2193,42.61497981,-72.40184008,Millers,2011.0,2011.0,6,15.65,9.183333333333334,2.0,17.650000000000002,8.683333333333334,0,0,0,0.0,
W2194,42.58213165,-71.90260492,Nashua,2011.0,2011.0,6,20.616666666666664,8.450000000000001,2.0,22.616666666666664,7.95,0,0,0,0.0,
W2195,42.67731084,-71.9407684,Millers,2011.0,2011.0,6,20.583333333333332,8.1,2.0,22.583333333333332,7.6000000000000005,0,0,0,0.0,
W2197,42.64253866,-72.2573654,Millers,2011.0,2011.0,6,19.650000000000002,7.316666666666666,2.0,21.650000000000002,6.816666666666666,0,0,0,0.0,
W2198,42.12335485,-72.20669311,Quinebaug,2011.0,2011.0,4,20.725,4.9,2.75,22.725,4.4,3,3,0,75.0,0.0
W2199,42.55623608,-72.23102678,Millers,2011.0,2011.0,5,19.06,8.5,2.0,21.06,8.0,0,0,0,0.0,
W2200,42.57871152,-71.82995728,Nashua,2011.0,2011.0,6,22.366666666666664,8.816666666666666,2.0,24.366666666666664,8.316666666666666,0,0,0,0.0,
W2201,42.16426655,-71.9488559,French,2011.0,2011.0,6,20.666666666666668,8.266666666666667,1.6666666666666667,22.666666666666668,7.766666666666667,0,0,0,0.0,
W2202,42.58178925,-72.32696346,Millers,2011.0,2011.0,6,14.15,7.616666666666667,2.0,16.150000000000002,7.116666666666667,0,0,0,0.0,
W2203,42.23909491,-71.8258417,Blackstone,2011.0,2011.0,8,24.4875,8.125,2.0,26.4875,7.625,0,0,0,0.0,
W2205,42.53192718,-71.57910918,Nashua,2011.0,2011.0,6,22.616666666666664,6.266666666666667,2.0,24.616666666666664,5.766666666666667,0,0,0,0.0,
W2206,42.13693403,-72.10313327,Quinebaug,2011.0,2011.0,6,17.983333333333334,7.75,1.6666666666666667,19.983333333333334,7.25,0,0,0,0.0,
W2207,42.02932229,-71.60542161,Blackstone,2011.0,2011.0,6,19.55,7.216666666666666,2.0,21.55,6.716666666666666,0,0,0,0.0,
W2208,42.23359373,-71.8557513,Blackstone,2011.0,2011.0,6,21.383333333333336,8.35,2.0,23.383333333333336,7.849999999999999,0,0,0,0.0,
